Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Brett Martin ,25.5,21,1,0,3.95,1.34,11,26,8,3,26,0,2,0,8383 d,RP) FA 
Penn Murfee ,20.3,22,1,0,4.14,1.29,9,19,8,3,21,0,1,0,44017 ,ATL 
Derek Law ,45.6,40,2,0,4.47,1.42,23,45,19,6,42,0,3,0,5616 d,WSH 
Richard Lovelady ,18.0,17,1,0,3.87,1.28,8,16,7,2,18,0,1,0,7533 d,CHC 
Luis Gil ,25.3,30,1,0,4.28,1.35,12,21,13,3,14,3,1,0,39290 ,NYY 
Hogan Harris ,37.1,35,2,0,4.51,1.41,19,35,17,5,29,2,2,0,46489 ,OAK 
Jake Cousins ,18.4,21,1,0,3.98,1.31,8,15,9,2,18,0,1,0,44219 ,CWS 
Ryan Weathers ,58.3,49,3,0,4.67,1.44,30,61,23,8,41,4,4,0,7484 d,MIA 
Jake Odorizzi ,55.5,45,3,0,4.88,1.39,30,58,19,9,11,11,4,0,4501 d,SP) FA 
Adrian Martinez ,44.6,37,2,0,4.59,1.39,23,46,16,6,42,0,3,0,44943 ,OAK 
Mychal Givens ,38.4,37,2,1,4.63,1.42,20,36,18,6,42,0,3,0,5700 d,RP) FA 
Jeremiah Estrada ,32.1,38,1,0,4.31,1.41,15,27,18,5,33,0,1,0,46471 ,SD 
Yerry Rodriguez ,29.3,31,1,0,4.31,1.37,14,27,13,4,29,0,1,0,43730 ,TEX 
Elieser Hernandez ,20.0,21,1,0,4.52,1.23,10,19,6,4,18,1,1,0,7361 d,LAD 
Corey Knebel ,30.6,30,1,4,4.60,1.41,16,29,14,5,31,0,1,0,4978 d,CWS 
Carson Coleman ,27.2,29,2,0,4.61,1.40,14,25,13,4,28,0,1,0,45794 ,TEX 
Osvaldo Bido ,43.6,39,2,0,4.65,1.40,23,42,19,6,29,4,3,0,47376 ,OAK 
Shawn Dubin ,25.7,28,1,0,4.19,1.38,12,23,12,3,23,0,1,0,43916 ,HOU 
Brent Headrick ,28.3,28,1,0,4.43,1.33,14,27,10,4,21,2,2,0,46412 ,MIN 
Yerry De Los Santos ,16.5,16,1,0,3.87,1.30,7,15,6,2,16,0,1,0,44150 ,NYY 
Kenny Rosenberg ,47.7,42,2,0,4.53,1.43,24,47,21,7,20,6,3,0,44119 ,LAA 
Jalen Beeks ,53.4,50,2,0,4.57,1.44,27,56,21,8,49,1,3,0,7335 d,COL 
Kolby Allard ,33.1,30,2,0,4.82,1.35,18,33,12,6,21,3,2,0,6010 d,PHI 
Darius Vines ,29.6,26,1,0,4.38,1.33,14,30,10,4,25,1,1,0,45503 ,ATL 
Vince Velasquez ,32.0,31,2,0,4.78,1.37,17,31,13,5,10,5,2,0,5650 d,"SP,RP) FA "
Naoyuki Uwasawa ,36.3,29,2,0,4.66,1.37,19,37,13,5,26,3,2,1,8336 d,TB 
Matt Barnes ,38.2,38,2,0,4.69,1.41,20,36,17,5,41,0,2,0,4523 d,WSH 
Keider Montero ,20.3,19,1,0,4.19,1.30,9,20,7,3,21,0,1,0,45088 ,DET 
Daniel Duarte ,25.7,22,2,0,4.39,1.41,13,23,13,3,26,0,1,0,45002 ,MIN 
Oliver Ortega ,24.7,24,1,0,4.22,1.35,12,23,11,3,22,0,1,0,44876 ,HOU 
Adam Cimber ,48.9,34,2,0,4.75,1.35,26,53,14,7,51,0,3,0,5092 d,LAA 
Josh Simpson ,26.6,30,1,0,4.17,1.41,12,24,14,3,28,0,1,0,46500 ,MIA 
Brandon Hughes ,18.5,20,1,0,4.17,1.31,9,16,8,2,19,0,1,0,45160 ,ARI 
Tommy Henry ,75.9,59,4,0,4.81,1.45,41,78,32,11,25,11,4,0,38295 ,ARI 
Austin Adams ,23.1,29,1,0,4.54,1.33,12,19,12,3,26,0,1,0,6559 d,NYM 
Matt Cronin ,16.7,20,1,0,4.05,1.33,8,13,9,2,17,0,1,0,22319 ,WSH 
Angel Perdomo ,12.0,17,1,0,3.82,1.30,5,9,6,1,11,0,1,0,6806 d,ATL 
Jovani Moran ,14.6,18,1,0,3.89,1.33,6,11,8,1,13,0,1,0,44290 ,MIN 
Anthony Gose ,15.6,19,1,0,3.95,1.34,7,13,8,2,16,0,1,0,4510 d,CLE 
Trey Wingenter ,28.6,31,1,0,4.52,1.35,14,26,13,4,29,0,1,0,7598 d,DET 
Jairo Iriarte ,27.6,29,1,0,4.41,1.36,14,25,13,4,22,1,1,0,46888 ,SD 
Julio Teheran ,42.2,31,2,0,4.83,1.34,23,44,12,7,12,7,3,0,3615 d,BAL 
Ethan Roberts ,17.0,16,1,0,4.03,1.30,8,16,6,2,18,0,1,0,45007 ,CHC 
Hunter Gaddis ,41.4,34,2,0,4.87,1.35,22,42,14,7,28,3,3,0,46133 ,CLE 
Zach Plesac ,75.4,54,4,0,5.01,1.40,42,83,23,13,29,11,5,0,18288 ,LAA 
Freddy Tarnok ,30.0,28,1,0,4.35,1.37,15,28,13,4,24,1,2,0,44331 ,OAK 
Cole Sulser ,18.6,20,1,0,4.22,1.33,9,17,8,3,17,0,1,0,7522 d,NYM 
Simeon Woods Richardson ,36.5,31,2,0,4.61,1.41,19,36,15,5,15,5,2,0,26455 ,MIN 
Matthew Boyd ,23.2,23,1,0,4.44,1.32,11,22,8,4,5,5,2,0,5003 d,"RP,SP) FA "
Ty Madden ,32.7,29,1,0,4.49,1.35,16,32,12,5,18,3,2,0,44668 ,DET 
Vinny Nittoli ,25.8,24,1,0,4.40,1.34,13,25,10,4,24,0,1,0,17634 ,OAK 
Michael Kopech ,132.2,132,6,0,5.09,1.47,75,121,73,24,26,26,10,0,6023 d,CWS 
Packy Naughton ,16.3,14,1,0,3.93,1.32,7,17,5,2,9,0,1,0,44008 ,STL 
Jose Quijada ,17.3,20,1,0,4.27,1.33,8,15,8,2,18,0,1,0,8149 d,LAA 
Glenn Otto ,30.5,30,1,0,4.47,1.37,15,28,14,4,27,1,2,0,44222 ,SD 
Tommy Nance ,17.6,18,1,0,4.21,1.32,8,16,7,2,18,0,1,0,6117 d,SD 
J.B. Bukauskas ,21.6,21,1,0,4.16,1.37,10,21,9,2,21,0,1,0,6873 d,MIL 
Trevor Brigden ,18.5,18,1,0,4.29,1.31,9,17,7,3,19,0,1,0,45612 ,TB 
Drew Rucinski ,46.0,37,3,0,4.91,1.42,25,49,17,7,14,7,4,0,5530 d,SP) FA 
Spencer Howard ,23.7,25,1,0,4.52,1.34,12,23,9,3,23,0,1,0,8287 d,SF 
Cody Bolton ,24.6,24,1,0,4.33,1.37,12,23,10,3,24,0,1,0,43958 ,SEA 
Wilmer Flores ,19.7,17,1,0,4.25,1.32,9,20,6,2,14,2,1,0,46126 ,DET 
Alex Young ,48.0,45,2,0,4.72,1.43,25,49,19,8,48,0,3,0,22173 ,CIN 
Jeff Brigham ,26.6,29,1,0,4.67,1.34,14,24,12,4,25,0,1,0,8073 d,MIN 
Nate Lavender ,10.0,12,1,0,3.68,1.30,4,8,5,1,10,0,1,0,45920 ,NYM 
Braxton Ashcraft ,27.4,23,1,0,4.40,1.35,13,28,9,4,26,1,1,0,47807 ,PIT 
Connor Phillips ,35.7,40,2,0,4.72,1.46,19,32,20,5,21,4,2,0,45860 ,CIN 
Lou Trivino ,22.6,23,1,0,4.28,1.38,11,21,10,3,22,0,1,0,7888 d,NYY 
Matt Sauer ,42.0,38,2,0,4.73,1.42,22,42,18,6,35,2,3,0,7260 d,KC 
Tyson Miller ,17.9,17,1,0,4.28,1.32,9,17,7,3,16,0,1,0,39293 ,SEA 
Matt Gage ,21.7,21,1,0,4.26,1.37,10,21,9,3,20,0,1,0,7842 d,LAD 
Yohan Ramirez ,26.7,28,1,0,4.33,1.41,13,24,14,3,25,0,1,0,40933 ,NYM 
Joe La Sorsa ,20.3,16,1,0,4.31,1.31,10,21,6,3,19,0,1,0,47026 ,WSH 
Kyle Muller ,59.7,51,2,0,4.59,1.45,30,60,27,7,42,4,4,0,6921 d,OAK 
Bryan Hoeing ,43.5,32,2,0,4.72,1.39,23,48,13,6,36,2,2,0,46460 ,MIA 
Noah Syndergaard ,83.6,57,4,0,5.16,1.37,48,93,21,14,16,16,6,0,4589 d,SP) FA 
Justin Martinez ,31.2,37,1,0,4.23,1.49,15,26,20,3,32,0,1,0,46494 ,ARI 
Kyle Crick ,17.5,18,1,0,4.22,1.36,8,14,10,2,19,0,1,0,4720 d,NYM 
Brandon Williamson ,81.0,71,4,0,4.99,1.45,45,83,35,14,26,14,5,0,38375 ,CIN 
Nic Enright ,10.7,10,1,0,4.04,1.24,5,10,3,1,11,0,1,0,45686 ,CLE 
JT Brubaker ,24.3,23,1,0,4.50,1.35,12,25,8,3,16,2,1,0,8152 d,PIT 
Gavin Hollowell ,50.6,49,2,0,4.91,1.41,28,50,21,8,48,0,2,0,44311 ,COL 
Hurston Waldrep ,29.2,30,1,0,4.39,1.42,14,28,13,4,18,3,1,0,47232 ,ATL 
Brandon Walter ,33.2,26,2,0,4.68,1.41,17,36,11,5,10,5,2,0,45335 ,BOS 
R.J. Dabovich ,23.3,25,1,0,4.35,1.41,11,21,12,3,22,0,1,0,44428 ,SF 
Shane Drohan ,32.0,30,2,0,4.61,1.46,16,32,15,5,25,0,3,0,43986 ,CWS 
Justin Wilson ,18.3,18,1,0,4.32,1.36,9,18,7,2,17,0,1,0,4368 d,LAD 
Luis F. Ortiz ,30.6,26,1,0,4.56,1.36,15,31,10,4,26,0,1,0,6016 d,PHI 
Chasen Shreve ,21.0,21,1,0,4.51,1.35,11,20,8,3,20,0,1,0,5536 d,TEX 
Hayden Juenger ,15.9,16,1,0,4.31,1.34,8,15,6,2,17,0,1,0,45357 ,TOR 
Andrew Bellatti ,24.5,27,1,0,4.59,1.38,12,23,11,4,24,0,1,0,5774 d,PHI 
Clayton Andrews ,18.9,21,1,0,4.30,1.40,9,17,10,3,20,0,1,0,8582 d,NYY 
Kolton Ingram ,23.0,23,1,0,4.30,1.41,11,21,11,3,22,0,1,0,46503 ,NYM 
Tucker Davidson ,27.4,24,1,0,4.39,1.39,13,27,11,3,27,0,2,0,8478 d,BAL 
Erasmo Ramirez ,26.1,20,1,0,4.54,1.33,13,28,7,4,20,0,1,0,4572 d,TB 
Richard Bleier ,36.5,23,1,0,4.44,1.36,18,41,9,4,38,0,2,0,6349 d,WSH 
Josh Walker ,13.0,13,1,0,4.15,1.33,6,12,5,2,14,0,1,0,45294 ,NYM 
Johnny Cueto ,71.8,49,3,0,4.96,1.39,40,80,19,13,13,13,5,0,3550 d,SP) FA 
Jacob Waguespack ,13.9,13,1,0,4.13,1.34,6,13,5,2,14,0,1,0,8046 d,TB 
Daulton Jefferies ,13.4,11,1,0,4.38,1.26,7,14,3,2,7,2,1,0,39133 ,SF 
Mason Thompson ,45.7,38,2,1,4.66,1.46,24,46,21,5,44,0,3,0,44062 ,WSH 
Touki Toussaint ,86.9,83,4,0,4.85,1.50,47,81,50,12,34,12,6,0,5732 d,CWS 
Pierson Ohl ,13.1,10,1,0,4.43,1.24,6,14,2,2,13,0,1,0,46064 ,MIN 
Zack Kelly ,32.1,31,2,0,4.66,1.47,17,31,16,4,32,0,2,0,43849 ,BOS 
Matt Canterino ,19.4,19,1,0,4.47,1.36,10,18,9,3,4,4,1,0,38327 ,MIN 
Chris Murphy ,59.7,52,3,0,4.82,1.47,32,61,26,8,30,5,3,0,45467 ,BOS 
Andrew Vasquez ,20.6,20,1,0,4.27,1.41,10,19,10,2,21,0,1,0,8381 d,DET 
Yoendrys Gomez ,17.0,17,1,0,4.34,1.37,8,16,8,2,17,0,1,0,43698 ,NYY 
Zach McAllister ,28.6,30,1,0,4.75,1.37,15,28,11,5,30,0,2,0,4123 d,RP) FA 
Kyle Nicolas ,30.7,32,1,0,4.54,1.42,15,28,15,4,30,0,1,0,43834 ,PIT 
Landon Knack ,15.8,14,1,0,4.40,1.32,8,16,5,2,14,0,1,0,43915 ,LAD 
Corey Kluber ,37.6,29,2,0,5.15,1.33,22,41,10,8,0,8,3,0,4122 d,"RP,SP) RET "
Gus Varland ,28.7,27,2,0,4.79,1.44,15,29,13,4,27,0,2,0,44167 ,LAD 
Cooper Criswell ,49.0,38,2,0,4.83,1.40,26,55,14,7,28,4,3,0,44839 ,BOS 
Nick Nastrini ,58.6,57,3,0,5.03,1.45,33,56,29,10,15,11,4,0,45405 ,CWS 
Tyler Duffey ,29.9,27,1,0,4.49,1.40,15,29,13,4,28,0,1,0,5097 d,KC 
Mason Englert ,31.3,26,1,0,4.68,1.35,16,32,10,5,28,0,2,0,46135 ,DET 
Wes Parsons ,21.1,20,1,0,4.43,1.38,10,20,9,3,19,1,1,0,7995 d,TOR 
Luis Patino ,48.2,41,2,0,4.72,1.44,25,47,23,7,39,1,3,0,8238 d,SD 
Wilking Rodriguez ,14.4,14,1,0,4.14,1.38,7,13,6,1,15,0,1,0,4082 d,STL 
Blayne Enlow ,8.9,9,1,0,3.99,1.29,4,9,3,1,4,0,1,0,7175 d,SF 
Mark Melancon ,27.3,19,2,1,4.56,1.47,14,30,11,3,28,0,2,0,3709 d,RP) FA 
Thomas Szapucki ,11.0,13,1,0,4.07,1.38,5,10,6,1,6,0,1,0,39155 ,SF 
Cade Povich ,18.0,18,1,0,4.42,1.38,9,17,8,3,7,3,1,0,46138 ,BAL 
Owen White ,52.0,41,3,0,4.94,1.44,29,54,21,8,27,6,3,0,44901 ,TEX 
Enoli Paredes ,13.7,16,1,0,4.12,1.43,6,11,9,1,15,0,1,0,8565 d,MIL 
Cade Horton ,19.9,18,1,0,4.60,1.34,10,19,7,3,4,4,1,0,46423 ,CHC 
Max Kranick ,17.7,14,1,0,4.37,1.35,9,18,6,3,18,0,1,0,43959 ,NYM 
Michael Plassmeyer ,13.0,11,1,0,4.40,1.30,6,13,4,2,10,1,1,0,8082 d,PIT 
German Marquez ,26.2,23,1,0,4.70,1.35,14,27,9,4,5,5,2,0,5893 d,COL 
Austin Pruitt ,23.5,18,1,0,4.73,1.31,12,25,6,4,20,0,1,0,6566 d,TEX 
Zach Brzykcy ,21.9,23,1,0,4.55,1.40,11,20,11,3,22,0,1,0,45269 ,WSH 
James Kaprielian ,44.9,38,2,0,4.95,1.40,25,44,19,7,9,8,3,0,6173 d,SP) FA 
T.J. Brock ,11.2,12,1,0,4.32,1.34,5,10,5,1,12,0,1,0,46561 ,TOR 
Luis L. Ortiz ,102.5,79,5,0,4.83,1.49,55,108,45,14,30,18,7,0,44927 ,PIT 
Nick Burdi ,21.9,28,1,0,4.70,1.42,11,19,12,3,26,0,1,0,6231 d,NYY 
Logan Gillaspie ,16.1,14,1,0,4.42,1.35,8,16,6,2,17,0,1,0,45020 ,SD 
Kris Bubic ,18.9,17,1,0,4.38,1.39,9,19,8,2,6,2,1,0,7933 d,KC 
Andres Machado ,29.1,26,1,0,4.70,1.37,15,29,11,5,25,0,1,0,7322 d,RP) FA 
Kaleb Ort ,22.2,23,1,0,4.62,1.39,11,21,10,3,22,0,1,0,44246 ,BAL 
Calvin Faucher ,34.0,33,2,0,4.67,1.49,18,34,16,4,32,0,2,0,45017 ,MIA 
Chase Hampton ,19.8,18,1,0,4.67,1.34,10,20,7,3,5,3,1,0,47326 ,NYY 
Cody Laweryson ,13.0,12,1,0,4.37,1.34,6,13,5,2,13,0,1,0,45078 ,MIN 
Kirby Snead ,20.0,18,1,0,4.30,1.42,10,20,8,2,20,0,1,0,8570 d,SEA 
Janson Junk ,38.9,28,2,0,4.85,1.40,21,42,12,6,26,3,2,0,44817 ,MIL 
Caleb Kilian ,22.9,19,1,0,4.45,1.39,11,24,8,3,16,2,1,0,44815 ,CHC 
Devin Sweet ,12.7,12,1,0,4.48,1.33,6,12,4,2,12,0,1,0,45500 ,DET 
Michael Rucker ,26.7,25,1,0,4.70,1.38,14,27,10,4,24,0,1,0,40930 ,PHI 
Francisco Perez ,11.1,11,1,0,4.13,1.39,5,9,6,1,8,0,1,0,44829 ,OAK 
Colton Gordon ,9.0,9,1,0,4.30,1.31,4,8,3,1,9,0,0,0,46842 ,HOU 
Bryce Jarvis ,41.8,36,2,0,4.72,1.46,22,42,19,6,32,2,2,0,43805 ,ARI 
Carlos Rodriguez ,25.3,24,1,0,4.70,1.38,13,23,11,4,5,5,2,0,47297 ,MIL 
Jackson Wolf ,20.4,18,1,0,4.63,1.36,11,20,7,3,15,1,1,0,45382 ,PIT 
Matt Wisler ,9.3,8,1,0,4.23,1.31,4,9,4,1,8,1,1,0,5689 d,"SP,RP) FA "
Guillermo Zuniga ,28.2,30,1,0,4.68,1.42,15,26,14,4,29,0,2,0,7510 d,LAA 
Matt Foster ,13.9,13,1,0,4.61,1.33,7,14,5,2,14,0,1,0,39149 ,CWS 
Anthony Misiewicz ,15.8,15,1,0,4.57,1.36,8,16,6,3,17,0,1,0,7357 d,NYY 
Danny Duffy ,21.1,21,1,0,4.59,1.40,11,20,10,3,18,1,1,0,3259 d,TEX 
Darren McCaughan ,17.1,14,1,0,4.68,1.32,9,18,4,3,13,0,1,0,44218 ,MIA 
Ben Heller ,18.3,17,1,0,4.45,1.40,9,18,8,2,17,0,1,0,6450 d,PIT 
Ian Anderson ,20.2,19,1,0,4.47,1.41,10,20,9,3,10,3,1,0,6479 d,ATL 
David Festa ,19.4,17,1,0,4.48,1.39,10,19,8,2,4,4,1,0,46897 ,MIN 
Ryan Loutos ,30.0,25,1,0,4.43,1.43,15,30,12,4,30,0,1,0,46821 ,STL 
Max Castillo ,22.0,17,1,0,4.63,1.35,11,22,7,3,21,0,1,0,45489 ,PHI 
Nick Mears ,55.7,59,3,0,4.88,1.52,30,53,32,8,54,0,3,0,43637 ,COL 
Victor Vodnik ,35.4,34,2,0,4.67,1.50,18,36,18,4,34,0,2,0,44332 ,COL 
Drew Pomeranz ,21.0,22,1,0,4.52,1.43,11,20,10,3,22,0,1,0,4411 d,LAA 
Chris Rodriguez ,19.2,19,1,0,4.23,1.47,9,18,10,2,17,0,1,0,6828 d,ARI 
Zak Kent ,13.6,12,1,0,4.44,1.36,7,14,5,2,11,1,0,0,45175 ,TEX 
Jimmy Cordero ,7.2,7,1,0,4.38,1.26,4,6,3,1,6,0,0,0,5931 d,RP) FA 
Cody Stashak ,44.0,40,1,0,4.83,1.39,24,44,17,7,44,0,1,0,25608 ,SF 
Jose Ruiz ,20.1,20,1,0,4.63,1.40,10,19,9,3,18,0,1,0,6561 d,PHI 
Davis Daniel ,44.6,37,2,0,4.97,1.41,25,45,18,7,26,4,3,0,44327 ,LAA 
Chayce McDermott ,24.6,26,1,0,4.59,1.44,13,22,13,4,15,2,1,0,45205 ,BAL 
Diego Castillo ,18.1,16,1,1,4.65,1.41,9,17,8,2,18,0,1,0,7847 d,TEX 
Brent Honeywell Jr. ,43.7,35,2,0,4.85,1.43,24,45,17,7,41,0,3,0,6004 d,PIT 
Hunter Stratton ,19.8,20,1,0,4.42,1.45,10,18,11,2,20,0,1,0,45464 ,PIT 
Josh Fleming ,44.4,26,2,0,4.49,1.46,22,52,13,5,26,3,3,0,43974 ,PIT 
Nick Hernandez ,23.6,24,1,0,4.55,1.44,12,20,14,4,23,0,1,0,45635 ,SD 
Justin Bruihl ,12.3,10,1,0,4.31,1.38,6,12,5,2,13,0,1,0,44828 ,CIN 
Yosver Zulueta ,20.9,21,1,0,4.45,1.45,10,19,11,3,20,0,1,0,44366 ,TOR 
Ryan Burr ,17.4,15,1,0,4.61,1.37,9,17,7,3,16,0,1,0,7306 d,PHI 
Mike Vasil ,12.3,11,1,0,4.59,1.34,6,12,5,2,3,3,1,0,7465 d,NYM 
Dylan Covey ,43.3,33,2,0,4.68,1.46,23,46,17,6,39,0,2,0,4999 d,PHI 
Michael McGreevy ,19.8,13,1,0,4.42,1.38,10,22,6,3,7,3,1,0,44689 ,STL 
Andre Jackson ,31.2,30,1,0,4.64,1.43,16,29,16,4,14,2,2,0,43948 ,"SP,RP) FA "
Ricky Vanasco ,19.1,20,1,0,4.47,1.45,10,18,10,3,19,0,1,0,45008 ,LAD 
Matt Krook ,18.6,19,1,0,4.25,1.49,9,17,11,2,18,0,1,0,4986 d,BAL 
Bryan Shaw ,42.6,37,2,0,4.75,1.47,23,42,21,6,42,0,2,0,4400 d,CWS 
Seth Johnson ,12.5,11,1,0,4.39,1.39,6,12,5,2,3,3,1,0,23841 ,BAL 
Tommy Doyle ,22.6,23,1,0,4.71,1.41,12,22,10,4,22,0,1,0,43766 ,ATL 
Nick Nelson ,33.9,28,2,0,4.75,1.47,18,34,16,4,22,3,2,0,39283 ,PHI 
Austin Pope ,14.9,14,1,0,4.42,1.42,7,15,6,2,15,0,1,0,7354012,ARI 
Joel Kuhnel ,19.5,15,1,0,4.61,1.37,10,21,6,3,18,0,1,0,29151 ,HOU 
Jhonathan Diaz ,13.7,11,1,0,4.26,1.42,6,14,6,1,9,0,1,0,44026 ,SEA 
Anthony Solometo ,14.0,12,1,0,4.40,1.41,7,14,6,2,14,0,1,0,44683 ,PIT 
Dennis Santana ,19.9,20,1,0,4.62,1.43,10,19,10,3,18,0,1,0,7410 d,NYY 
Tim Hill ,54.1,35,2,1,4.74,1.44,28,59,19,7,57,0,3,0,8379 d,CWS 
Adam Kloffenstein ,15.8,14,1,0,4.44,1.43,8,16,7,2,13,1,1,0,8326 d,STL 
Nabil Crismatt ,14.2,13,1,0,4.77,1.36,8,15,5,2,11,0,1,0,8454 d,LAD 
Trevor Kelley ,16.7,14,1,0,4.71,1.37,9,17,6,3,16,0,1,0,10012 ,SEA 
Matt Festa ,15.1,16,0,0,4.24,1.32,7,13,7,2,15,0,0,0,8004 d,SD 
Lucas Luetge ,15.5,14,1,0,4.52,1.42,8,16,6,2,14,0,1,0,4206 d,BOS 
Wander Suero ,18.2,17,1,0,4.75,1.39,10,18,7,3,18,0,1,0,6126 d,HOU 
Mason Montgomery ,18.2,16,1,0,4.70,1.39,10,18,7,3,4,4,1,0,46140 ,TB 
Jose Espada ,18.8,20,1,0,4.90,1.39,10,18,9,4,19,0,1,0,44990 ,"RP,SP) FA "
Brendon Little ,18.5,16,1,0,4.31,1.47,9,19,9,2,18,0,1,0,7297 d,TOR 
Kyle Backhus ,13.0,11,1,0,4.23,1.46,6,13,6,2,13,0,1,0,46997 ,ARI 
Stephen Kolek ,24.0,20,1,0,4.50,1.44,12,24,11,3,24,0,1,0,47038 ,SD 
Jacob Misiorowski ,24.3,27,1,0,4.60,1.48,12,21,15,3,17,2,1,0,46366 ,MIL 
Chad Dallas ,12.0,10,1,0,4.43,1.42,6,12,5,2,12,0,1,0,45349 ,TOR 
Randy Dobnak ,14.0,11,1,0,4.30,1.45,7,15,5,1,12,0,1,0,28165 ,MIN 
Spencer Arrighetti ,14.6,14,1,0,4.73,1.40,8,14,6,2,6,2,1,0,46837 ,HOU 
Chris Flexen ,101.7,76,5,0,5.08,1.45,57,111,37,18,26,17,7,0,6543 d,CWS 
Gerardo Reyes ,13.2,13,1,0,4.59,1.43,7,12,7,2,12,0,1,0,8165 d,OAK 
Jose Cruz ,23.2,23,1,0,4.22,1.54,11,20,16,1,23,0,1,0,46496 ,SF 
Jonathan Heasley ,26.4,21,1,0,4.86,1.37,14,27,9,5,24,0,1,0,44158 ,BAL 
Austin Warren ,18.1,16,1,0,4.55,1.44,9,18,8,2,18,0,1,0,44317 ,SF 
Dan Altavilla ,17.5,17,1,0,4.68,1.43,9,16,8,2,18,0,1,0,6490 d,KC 
Ryder Ryan ,16.7,15,1,0,4.50,1.45,8,16,8,2,18,0,1,0,7305 d,PIT 
Kade McClure ,17.3,14,1,0,4.67,1.40,9,18,6,2,17,0,1,0,44166 ,PIT 
Alex Reyes ,21.2,25,1,0,4.56,1.51,11,18,14,3,22,0,2,0,5232 d,"SP,RP) FA "
Jose Castillo ,7.2,7,1,0,4.35,1.44,3,7,3,1,7,0,0,0,7720 d,ARI 
DJ Herz ,16.8,18,1,0,4.60,1.47,9,15,10,2,15,1,1,0,44606 ,WSH 
Zack Weiss ,23.8,26,1,0,4.74,1.46,13,23,12,4,23,0,1,0,6238 d,MIN 
Joe Barlow ,12.5,11,1,0,4.73,1.39,7,12,5,2,14,0,1,0,43769 ,CWS 
Dinelson Lamet ,10.9,12,1,0,4.92,1.39,6,10,5,2,10,0,1,0,7091 d,LAD 
Albert Abreu ,14.2,14,1,0,4.60,1.45,7,13,8,2,9,0,1,0,6536 d,RP) FA 
Cristian Mena ,25.1,22,1,0,4.70,1.43,13,26,10,3,11,3,1,0,46411 ,ARI 
Patrick Monteverde ,17.8,14,1,0,4.66,1.41,9,19,7,2,12,1,1,0,47877 ,MIA 
Roddery Munoz ,21.8,20,1,0,4.54,1.47,11,22,10,3,22,0,1,0,46490 ,MIA 
Jordan Balazovic ,15.5,14,1,0,4.48,1.47,8,16,7,2,12,0,1,0,23365 ,MIN 
Yonny Chirinos ,41.3,28,2,0,4.93,1.42,23,45,13,6,23,4,3,0,7665 d,MIA 
Mike Burrows ,9.0,8,1,0,4.60,1.42,5,9,4,1,7,1,0,0,45460 ,PIT 
Denyi Reyes ,26.3,20,1,0,4.89,1.37,14,28,8,4,19,1,1,0,8173 d,"RP,SP) FA "
Cory Abbott ,21.3,21,1,0,4.86,1.42,12,20,10,4,13,2,1,0,43925 ,SEA 
Enmanuel De Jesus ,18.0,15,1,0,4.36,1.49,9,19,8,2,15,0,1,0,8559 d,"RP,SP) FA "
Ronny Henriquez ,14.4,13,1,0,4.75,1.42,8,14,6,2,15,0,1,0,44897 ,MIN 
Steven Cruz ,43.3,44,2,0,4.70,1.54,23,40,27,5,42,0,2,0,45814 ,KC 
Nick Frasso ,8.9,9,0,0,3.94,1.28,4,7,4,1,7,1,0,0,43907 ,LAD 
Jonathan Bowlan ,17.5,14,1,0,4.69,1.42,9,19,6,3,15,2,2,0,43701 ,KC 
Nick Wittgren ,24.7,19,1,0,4.83,1.39,13,26,8,4,25,0,1,0,5935 d,RP) FA 
Justin Slaten ,45.7,48,2,0,4.92,1.50,25,46,23,7,45,0,3,0,44581 ,BOS 
Jonathan Cannon ,21.0,15,1,0,4.73,1.40,11,22,7,3,21,0,1,0,46318 ,CWS 
Gordon Graceffo ,15.2,11,1,0,4.72,1.40,8,16,6,2,3,3,1,0,46141 ,STL 
Michael Mercado ,11.8,11,1,0,4.77,1.43,6,12,5,2,10,1,1,0,7462 d,PHI 
Chad Smith ,14.2,14,1,0,4.52,1.50,7,13,8,2,12,0,1,0,44002 ,NYM 
Heath Hembree ,8.7,9,1,0,4.96,1.41,5,8,4,2,9,0,1,0,4706 d,SEA 
McKinley Moore ,19.7,22,1,0,4.58,1.52,10,17,13,2,19,0,1,0,45062 ,NYY 
Chase Lee ,9.8,10,0,0,3.67,1.39,4,10,4,1,12,0,0,0,45645 ,TEX 
Wily Peralta ,15.5,12,1,0,4.24,1.52,7,16,8,2,11,0,1,0,4017 d,PIT 
Garrett Hill ,17.6,16,1,0,4.63,1.47,9,17,9,2,16,0,1,0,45086 ,DET 
Rony Garcia ,12.4,11,1,0,4.99,1.39,7,12,5,2,8,1,1,0,40922 ,"SP,RP) FA "
Joe Jacques ,24.7,19,1,0,4.50,1.47,12,26,10,3,23,0,1,0,46651 ,BOS 
Jaime Barria ,34.8,26,1,0,4.87,1.39,19,38,11,6,24,1,2,0,7880 d,CLE 
Richard Fitts ,7.5,6,1,0,4.73,1.43,4,8,2,1,2,1,0,0,45322 ,BOS 
Duane Underwood Jr. ,21.3,17,1,0,4.78,1.42,11,22,8,3,19,0,1,0,6017 d,NYY 
Forrest Whitley ,27.4,28,1,0,4.77,1.47,15,26,15,4,27,0,2,0,6420 d,HOU 
Joan Adon ,61.1,52,2,0,4.87,1.46,33,62,27,8,39,5,4,0,43979 ,WSH 
