Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Jeremiah Estrada ,33.4,40,1,0,4.30,1.40,16,28,19,5,34,0,1,0,46471 ,SD 
Amir Garrett ,43.4,49,2,0,4.51,1.46,22,38,26,5,44,0,2,0,5588 d,SF 
Matt Festa ,20.9,22,1,0,4.16,1.29,10,18,9,3,21,0,1,0,8004 d,SD 
Brett Martin ,25.6,21,1,0,3.96,1.34,11,26,8,3,26,0,1,0,8383 d,RP) FA 
Derek Law ,48.0,42,2,0,4.44,1.43,24,48,21,6,44,0,3,0,5616 d,WSH 
Ryan Weathers ,60.6,51,3,0,4.66,1.44,31,63,24,9,41,4,4,0,7484 d,MIA 
Jake Odorizzi ,47.8,39,3,0,4.86,1.39,26,50,17,8,10,10,3,0,4501 d,SP) FA 
Luis Gil ,23.4,28,1,0,4.21,1.35,11,20,12,3,13,3,1,0,39290 ,NYY 
Hunter Stratton ,31.2,32,2,0,4.42,1.43,15,28,17,4,30,0,2,0,45464 ,PIT 
J.B. Bukauskas ,27.9,27,1,0,4.15,1.36,13,27,11,3,27,0,1,0,6873 d,MIL 
Penn Murfee ,20.1,21,1,0,4.15,1.29,9,18,7,2,20,0,1,0,44017 ,ATL 
Adrian Martinez ,43.4,36,2,0,4.58,1.39,22,45,16,6,41,0,3,0,44943 ,OAK 
Yerry Rodriguez ,27.5,29,1,0,4.25,1.36,13,25,12,4,27,0,1,0,43730 ,TEX 
Sammy Peralta ,27.8,25,1,0,4.27,1.33,13,27,10,4,26,0,1,0,46984 ,CWS 
Brent Headrick ,27.7,28,1,0,4.43,1.32,14,27,10,4,20,2,2,0,46412 ,MIN 
Michael Plassmeyer ,16.7,14,2,0,4.30,1.34,8,18,5,2,13,1,2,0,8082 d,PIT 
Kolby Allard ,33.9,31,2,0,4.79,1.35,18,34,12,6,21,3,2,0,6010 d,PHI 
Elieser Hernandez ,18.8,20,1,0,4.49,1.22,9,18,5,4,17,0,1,0,7361 d,LAD 
Trey Wingenter ,29.1,32,1,0,4.49,1.34,15,26,13,4,29,0,1,0,7598 d,DET 
Corey Knebel ,30.5,30,1,4,4.60,1.41,16,29,14,5,31,0,1,0,4978 d,CWS 
Brad Boxberger ,41.4,39,2,0,4.67,1.40,21,39,19,6,43,0,2,0,4683 d,RP) FA 
Brandon Hughes ,19.1,21,1,0,4.14,1.31,9,17,8,2,19,0,1,0,45160 ,ARI 
Shawn Dubin ,24.1,26,1,0,4.16,1.37,11,22,11,3,22,0,1,0,43916 ,HOU 
Jose Butto ,34.4,30,2,0,4.64,1.38,18,34,13,5,21,3,2,0,7207 d,NYM 
Jalen Beeks ,54.0,51,2,0,4.58,1.44,27,56,21,8,49,1,3,0,7335 d,COL 
Ryan Tepera ,26.6,25,1,0,4.38,1.32,13,24,11,4,27,0,2,0,5590 d,RP) FA 
Kenny Rosenberg ,47.3,41,2,0,4.52,1.43,24,47,21,7,19,6,3,0,44119 ,LAA 
Cole Sulser ,19.5,21,1,0,4.17,1.32,9,18,8,2,17,0,1,0,7522 d,NYM 
Austin Adams ,24.8,32,1,0,4.59,1.34,13,20,13,3,28,0,1,0,6559 d,NYM 
Angel Felipe ,27.7,30,1,0,3.97,1.45,12,23,17,2,27,0,2,0,45495 ,OAK 
Tommy Henry ,76.4,60,4,0,4.81,1.45,41,79,32,11,25,11,4,0,38295 ,ARI 
Ethan Roberts ,17.7,17,1,0,4.03,1.30,8,17,6,2,18,0,1,0,45007 ,CHC 
Anthony Gose ,16.2,20,1,0,3.98,1.34,7,13,9,2,16,0,1,0,4510 d,CLE 
Angel Perdomo ,11.7,16,1,0,3.69,1.30,5,9,6,1,11,0,0,0,6806 d,ATL 
Carson Seymour ,16.3,14,2,0,4.11,1.41,7,18,5,2,14,1,2,0,46715 ,SF 
Matt Cronin ,16.7,20,1,0,4.05,1.33,8,13,9,2,17,0,1,0,22319 ,WSH 
Chasen Shreve ,26.9,27,1,0,4.46,1.33,13,25,11,4,26,0,1,0,5536 d,TEX 
Matt Barnes ,34.0,34,2,0,4.68,1.41,18,32,15,4,35,0,2,0,4523 d,WSH 
Vince Velasquez ,29.0,28,2,0,4.78,1.37,15,28,12,5,9,4,2,0,5650 d,"SP,RP) FA "
Hunter Gaddis ,43.0,36,2,0,4.88,1.35,23,43,15,8,28,3,3,0,46133 ,CLE 
Osvaldo Bido ,35.4,31,2,0,4.62,1.40,18,34,15,5,25,3,3,0,47376 ,OAK 
Noah Syndergaard ,75.2,51,4,0,5.15,1.36,43,84,19,13,15,15,5,0,4589 d,SP) FA 
Mychal Givens ,37.7,37,2,0,4.66,1.42,20,36,18,6,41,0,3,0,5700 d,MIA 
Bryan Hoeing ,46.6,34,2,1,4.69,1.39,24,51,14,7,43,1,2,0,46460 ,MIA 
Matthew Boyd ,24.6,24,1,0,4.42,1.32,12,24,9,4,5,5,2,0,5003 d,"RP,SP) FA "
Keider Montero ,19.8,18,1,0,4.21,1.30,9,19,7,2,19,0,1,0,45088 ,DET 
Julio Teheran ,32.5,24,2,0,4.78,1.34,17,34,9,6,13,4,2,0,3615 d,BAL 
Cooper Criswell ,58.9,45,3,0,4.85,1.41,32,66,17,8,27,6,3,0,44839 ,BOS 
Josh Simpson ,23.6,26,1,0,4.13,1.41,11,21,12,3,23,0,1,0,46500 ,MIA 
Landen Roupp ,20.7,19,1,0,4.19,1.33,10,20,8,3,11,2,1,0,47041 ,SF 
Zach Plesac ,74.1,52,4,0,5.01,1.40,41,81,23,13,28,11,5,0,18288 ,LAA 
Naoyuki Uwasawa ,33.6,26,2,0,4.66,1.38,17,34,13,5,21,3,2,1,8336 d,TB 
Simeon Woods Richardson ,34.7,29,2,0,4.59,1.41,18,34,14,4,14,5,2,0,26455 ,MIN 
Tommy Nance ,17.3,18,1,0,4.09,1.34,8,16,7,2,17,0,1,0,6117 d,SD 
Packy Naughton ,16.4,13,1,0,3.91,1.31,7,17,5,1,9,0,1,0,44008 ,STL 
Oliver Ortega ,22.5,22,1,0,4.24,1.36,11,21,10,3,19,0,1,0,44876 ,HOU 
Michael Kopech ,132.2,131,6,0,5.08,1.47,75,121,73,23,26,26,10,0,6023 d,CWS 
Tyler Duffey ,27.8,26,1,0,4.36,1.37,13,27,11,3,24,0,1,0,5097 d,KC 
Drew Rucinski ,40.8,34,3,0,4.89,1.43,22,43,15,6,14,6,3,0,5530 d,SP) FA 
Cody Bolton ,25.0,24,1,0,4.31,1.37,12,23,11,3,24,0,1,0,43958 ,SEA 
Matt Gage ,21.9,21,1,0,4.24,1.36,10,21,9,3,20,0,1,0,7842 d,LAD 
Braxton Ashcraft ,28.4,24,1,0,4.40,1.35,14,29,10,4,25,1,1,0,47807 ,PIT 
Jose Quijada ,16.4,19,1,0,4.26,1.33,8,14,8,2,17,0,1,0,8149 d,LAA 
Colin Selby ,32.4,33,1,0,4.29,1.43,15,30,16,4,32,0,2,0,46497 ,PIT 
Justin Martinez ,32.2,38,1,0,4.18,1.49,15,27,21,3,32,0,1,0,46494 ,ARI 
Tucker Davidson ,29.6,26,1,0,4.35,1.38,14,29,12,4,28,0,2,0,8478 d,BAL 
Nate Lavender ,10.0,12,1,0,3.68,1.30,4,8,5,1,10,0,1,0,45920 ,NYM 
Alex Young ,45.7,43,2,0,4.72,1.43,24,47,18,8,46,0,2,0,22173 ,CIN 
Freddy Tarnok ,25.2,24,1,0,4.36,1.37,12,24,11,4,21,1,1,0,44331 ,OAK 
Vinny Nittoli ,23.1,22,1,0,4.43,1.34,11,22,8,3,22,0,1,0,17634 ,OAK 
Johnny Cueto ,65.1,44,3,0,4.95,1.38,36,73,17,12,12,12,4,0,3550 d,SP) FA 
Joe La Sorsa ,20.3,16,1,0,4.29,1.31,10,21,6,3,19,0,1,0,47026 ,WSH 
Yohan Ramirez ,26.5,28,1,0,4.33,1.41,13,23,14,3,24,0,1,0,40933 ,NYM 
Nic Enright ,11.2,11,1,0,4.03,1.24,5,10,3,2,11,0,1,0,45686 ,CLE 
Ty Madden ,31.7,28,1,0,4.52,1.36,16,31,12,5,17,4,2,0,44668 ,DET 
Lou Trivino ,22.1,22,1,0,4.31,1.37,11,21,9,3,22,0,1,0,7888 d,NYY 
Tyson Miller ,16.4,16,1,0,4.32,1.30,8,15,6,2,14,0,1,0,39293 ,SEA 
Gavin Hollowell ,45.0,44,2,0,4.92,1.40,25,44,19,7,42,0,2,0,44311 ,COL 
Kyle Muller ,58.3,50,2,0,4.59,1.45,30,58,26,7,43,4,4,0,6921 d,OAK 
Nick Burdi ,32.8,42,1,0,4.67,1.42,17,29,18,5,33,0,1,0,6231 d,NYY 
Matt Sauer ,41.4,37,2,0,4.73,1.42,22,41,18,6,34,2,3,0,7260 d,KC 
Connor Cooke ,11.1,12,1,0,3.98,1.28,5,10,4,2,11,0,1,0,47714 ,TOR 
Jeff Brigham ,25.0,27,1,0,4.68,1.34,13,22,11,4,24,0,1,0,8073 d,MIN 
Kyle Crick ,18.1,19,1,0,4.23,1.37,8,15,10,2,19,0,1,0,4720 d,NYM 
Brandon Williamson ,79.8,70,4,0,4.99,1.45,44,82,34,13,25,13,5,0,38375 ,CIN 
Brandon Walter ,27.8,22,2,0,4.68,1.40,14,30,9,4,9,4,2,0,45335 ,BOS 
T.J. Brock ,13.9,15,1,0,4.15,1.33,6,12,6,2,14,0,1,0,46561 ,TOR 
Kolton Ingram ,22.4,23,1,0,4.23,1.41,11,20,11,2,22,0,1,0,46503 ,NYM 
Nick Frasso ,9.8,10,1,0,3.84,1.27,4,8,4,1,7,1,1,0,43907 ,LAD 
Dan Altavilla ,17.8,19,1,0,4.26,1.37,8,16,9,2,18,0,1,0,6490 d,KC 
Clayton Andrews ,18.9,21,1,0,4.32,1.38,9,17,10,3,19,0,1,0,8582 d,NYY 
Connor Phillips ,33.5,37,2,0,4.76,1.46,18,30,19,5,19,4,2,0,45860 ,CIN 
Andrew Bellatti ,24.3,27,1,0,4.59,1.37,12,23,11,4,24,0,1,0,5774 d,PHI 
Glenn Otto ,25.8,25,1,0,4.49,1.37,13,24,11,4,22,1,1,0,44222 ,SD 
Kris Bubic ,19.9,18,1,0,4.27,1.36,9,19,8,2,6,2,1,0,7933 d,KC 
Hayden Juenger ,16.7,16,1,0,4.27,1.34,8,16,7,2,17,0,1,0,45357 ,TOR 
Hogan Harris ,36.6,34,1,0,4.48,1.41,18,34,17,5,29,2,2,0,46489 ,OAK 
Zack Kelly ,32.7,31,2,0,4.62,1.46,17,32,16,4,32,0,2,0,43849 ,BOS 
Wilking Rodriguez ,15.3,15,1,0,4.08,1.37,7,14,7,2,15,0,1,0,4082 d,STL 
Hurston Waldrep ,26.0,27,1,0,4.38,1.42,13,25,12,3,16,3,1,0,47232 ,ATL 
Andrew Vasquez ,21.3,21,1,0,4.24,1.41,10,19,11,2,21,0,1,0,8381 d,DET 
Richard Bleier ,38.5,24,1,0,4.46,1.36,19,44,9,5,38,0,2,0,6349 d,WSH 
Matt Canterino ,18.9,18,1,0,4.41,1.35,9,17,8,3,4,4,1,0,38327 ,MIN 
Landon Knack ,15.9,15,1,0,4.43,1.31,8,16,5,2,14,0,1,0,43915 ,LAD 
Gus Varland ,29.0,28,2,0,4.76,1.44,15,29,13,4,27,0,1,0,44167 ,LAD 
Justin Wilson ,17.9,17,1,0,4.32,1.36,9,17,7,2,18,0,1,0,4368 d,LAD 
Justin Hagenman ,28.0,25,1,0,4.55,1.37,14,29,9,4,28,0,2,0,45641 ,BOS 
Kyle Nicolas ,31.0,32,1,0,4.56,1.41,16,29,15,4,30,0,1,0,43834 ,PIT 
JT Brubaker ,21.5,20,1,0,4.48,1.36,11,22,7,3,14,1,1,0,8152 d,PIT 
Mason Englert ,31.9,27,1,0,4.68,1.35,17,33,11,5,28,0,2,0,46135 ,DET 
Erasmo Ramirez ,24.3,19,1,0,4.51,1.34,12,26,7,4,18,0,1,0,4572 d,TB 
R.J. Dabovich ,22.8,24,1,0,4.41,1.41,11,21,11,3,22,0,1,0,44428 ,SF 
Sean Hjelle ,47.4,37,2,0,4.58,1.45,24,52,17,5,29,3,3,0,7928 d,SF 
Luis F. Ortiz ,28.5,24,1,0,4.58,1.36,15,29,10,4,26,0,1,0,6016 d,PHI 
Chris Rodriguez ,20.7,21,1,0,4.08,1.46,9,19,11,2,17,0,1,0,6828 d,ARI 
Wes Parsons ,20.4,20,1,0,4.42,1.38,10,20,9,3,18,1,1,0,7995 d,TOR 
Wilmer Flores ,13.8,12,1,0,4.25,1.32,7,14,5,2,11,1,1,0,46126 ,DET 
Yoendrys Gomez ,16.3,16,1,0,4.35,1.36,8,15,7,2,16,0,1,0,43698 ,NYY 
Chase Hampton ,20.1,19,1,0,4.63,1.33,10,20,7,3,5,3,1,0,47326 ,NYY 
Max Kranick ,19.1,16,1,0,4.39,1.35,9,19,7,3,19,0,1,0,43959 ,NYM 
Josh Walker ,11.3,11,1,0,4.16,1.32,5,11,4,1,12,0,0,0,45294 ,NYM 
Nick Nastrini ,63.1,61,3,0,5.01,1.45,35,60,31,11,16,12,5,0,45405 ,CWS 
Chris Murphy ,59.7,52,3,0,4.83,1.47,32,61,26,8,30,5,3,0,45467 ,BOS 
Carson Coleman ,23.0,25,1,0,4.55,1.40,12,21,11,3,23,0,1,0,45794 ,TEX 
Kirby Snead ,19.3,17,1,0,4.23,1.40,9,19,8,2,19,0,1,0,8570 d,SEA 
James Kaprielian ,45.2,38,2,0,4.91,1.40,25,44,19,7,9,8,3,0,6173 d,SP) FA 
Zach McAllister ,28.3,30,1,0,4.75,1.38,15,28,11,5,30,0,2,0,4123 d,RP) FA 
Pierson Ohl ,11.9,9,1,0,4.40,1.25,6,13,2,2,12,0,1,0,46064 ,MIN 
Enoli Paredes ,13.7,16,1,0,4.12,1.43,6,11,9,1,15,0,1,0,8565 d,MIL 
Kaleb Ort ,21.7,23,1,0,4.62,1.38,11,20,10,3,21,0,1,0,44246 ,BAL 
Joan Adon ,63.4,54,3,0,4.86,1.46,34,65,28,8,40,5,4,0,43979 ,WSH 
Cade Horton ,18.6,17,1,0,4.57,1.34,9,18,7,3,4,4,1,0,46423 ,CHC 
Jacob Waguespack ,12.8,12,1,0,4.29,1.34,6,12,5,2,13,0,1,0,8046 d,TB 
Cade Povich ,17.6,17,1,0,4.41,1.38,9,17,8,3,7,3,1,0,46138 ,BAL 
Danny Young ,12.9,13,1,0,4.05,1.41,6,12,6,1,12,0,0,0,10197 ,NYM 
Easton Lucas ,15.3,14,1,0,4.40,1.35,7,14,6,2,14,0,1,0,39681 ,OAK 
Victor Vodnik ,34.2,33,2,0,4.59,1.50,17,34,17,4,33,0,2,0,44332 ,COL 
Logan Gillaspie ,16.4,14,1,0,4.40,1.35,8,17,6,2,17,0,1,0,45020 ,SD 
Zach Brzykcy ,21.6,23,1,0,4.52,1.41,11,20,11,3,22,0,2,0,45269 ,WSH 
Shane Drohan ,19.5,18,2,0,4.59,1.50,10,20,9,3,19,0,2,0,43986 ,CWS 
Francisco Perez ,11.7,12,1,0,4.17,1.38,5,10,6,1,9,0,1,0,44829 ,OAK 
Luis L. Ortiz ,105.9,81,5,0,4.81,1.49,57,111,47,14,32,18,7,0,44927 ,PIT 
German Marquez ,27.3,23,1,0,4.68,1.36,14,28,9,4,5,5,2,0,5893 d,COL 
Bryan Shaw ,32.2,28,2,0,4.72,1.46,17,32,16,4,32,0,2,0,4400 d,CWS 
Josh Fleming ,49.6,29,2,0,4.46,1.45,25,58,14,5,34,2,3,0,43974 ,PIT 
Michael Rucker ,26.7,25,1,0,4.69,1.38,14,27,10,4,24,0,1,0,40930 ,PHI 
Jovani Moran ,13.6,16,0,0,3.78,1.33,6,11,7,1,13,0,0,0,44290 ,MIN 
Justin Bruihl ,12.9,11,1,0,4.21,1.37,6,12,5,2,13,0,1,0,44828 ,CIN 
Janson Junk ,33.9,25,2,0,4.89,1.40,18,37,11,6,21,3,2,0,44817 ,MIL 
Anthony Misiewicz ,15.9,15,1,0,4.53,1.36,8,16,6,3,17,0,1,0,7357 d,NYY 
Max Castillo ,23.0,18,1,0,4.63,1.35,12,24,8,3,21,0,1,0,45489 ,PHI 
Colton Gordon ,9.5,9,1,0,4.33,1.31,5,9,4,1,9,0,0,0,46842 ,HOU 
Cody Stashak ,35.0,32,1,0,4.74,1.39,18,35,14,5,35,0,1,0,25608 ,SF 
Matt Foster ,14.2,13,1,0,4.59,1.33,7,14,5,2,14,0,1,0,39149 ,CWS 
Ryan Loutos ,29.0,24,1,0,4.40,1.43,14,29,12,4,29,0,1,0,46821 ,STL 
Ian Anderson ,20.4,19,1,0,4.45,1.41,10,20,9,3,10,2,1,0,6479 d,ATL 
David Festa ,19.7,17,1,0,4.46,1.39,10,19,8,2,4,4,1,0,46897 ,MIN 
Ben Heller ,15.8,15,1,0,4.42,1.39,8,15,7,2,16,0,1,0,6450 d,PIT 
Tayler Scott ,20.3,20,1,0,4.51,1.41,10,20,8,3,20,0,1,0,7596 d,HOU 
Mark Melancon ,28.4,20,2,0,4.56,1.47,14,31,11,3,28,0,2,0,3709 d,RP) FA 
Jackson Wolf ,18.8,16,1,0,4.54,1.37,9,19,7,3,15,1,1,0,45382 ,PIT 
Carlos Rodriguez ,25.5,24,1,0,4.68,1.39,13,24,12,4,5,5,2,0,47297 ,MIL 
Jackson Jobe ,19.8,17,1,0,4.58,1.37,10,20,8,3,4,4,1,0,44667 ,DET 
Austin Pruitt ,21.0,16,1,0,4.71,1.33,11,22,6,4,18,0,1,0,6566 d,TEX 
Bryce Jarvis ,43.1,37,2,0,4.74,1.46,23,44,19,6,32,2,3,0,43805 ,ARI 
Jose Ruiz ,19.8,20,1,0,4.61,1.40,10,19,9,3,18,0,1,0,6561 d,PHI 
Chayce McDermott ,22.1,24,1,0,4.55,1.44,11,20,12,3,14,2,1,0,45205 ,BAL 
Andres Machado ,28.0,25,1,0,4.78,1.37,15,28,10,4,25,0,1,0,7322 d,RP) FA 
Stephen Kolek ,30.1,26,1,0,4.49,1.43,15,30,13,3,30,0,2,0,47038 ,SD 
Caleb Kilian ,23.2,19,1,0,4.45,1.41,11,24,8,3,15,2,1,0,44815 ,CHC 
Guillermo Zuniga ,30.0,32,1,0,4.70,1.43,16,28,15,5,30,0,2,0,7510 d,LAA 
Brent Honeywell Jr. ,39.1,31,2,0,4.84,1.43,21,41,15,6,34,0,2,0,6004 d,PIT 
Touki Toussaint ,53.3,51,3,0,4.80,1.52,28,50,30,7,26,6,3,0,5732 d,CWS 
Nick Nelson ,34.0,29,2,0,4.73,1.47,18,34,16,4,22,3,2,0,39283 ,PHI 
Diego Castillo ,17.5,16,1,1,4.66,1.41,9,17,8,3,17,0,1,0,7847 d,TEX 
Drew Pomeranz ,18.8,20,1,0,4.53,1.43,9,18,9,3,19,0,1,0,4411 d,LAA 
Tommy Doyle ,22.6,23,1,0,4.71,1.40,12,22,10,4,22,0,1,0,43766 ,ATL 
Joel Kuhnel ,19.0,14,1,0,4.55,1.36,10,20,6,2,17,0,1,0,29151 ,HOU 
Yosver Zulueta ,20.7,21,1,0,4.44,1.45,10,19,11,2,20,0,1,0,44366 ,TOR 
Austin Pope ,15.5,14,1,0,4.38,1.41,8,16,6,2,15,0,1,0,7354012,ARI 
Jackson Kowar ,46.4,47,2,0,4.82,1.48,25,46,23,6,34,0,2,0,6875 d,SEA 
Matt Wisler ,9.3,8,1,0,4.41,1.32,5,9,3,1,8,1,1,0,5689 d,"SP,RP) FA "
Mike Vasil ,11.5,11,1,0,4.59,1.34,6,11,4,2,3,2,0,0,7465 d,NYM 
Nick Hernandez ,23.6,24,1,0,4.55,1.44,12,20,14,4,23,0,1,0,45635 ,SD 
Anthony Solometo ,13.0,11,1,0,4.40,1.38,6,13,5,2,13,0,1,0,44683 ,PIT 
Edwin Uceta ,21.0,21,1,0,4.61,1.42,11,19,11,3,21,0,1,0,43645 ,TB 
Seth Johnson ,12.5,11,1,0,4.39,1.39,6,12,5,2,3,3,1,0,23841 ,BAL 
Darren McCaughan ,16.3,13,1,0,4.75,1.33,9,18,4,3,12,0,1,0,44218 ,MIA 
Yonny Chirinos ,33.8,23,2,0,4.89,1.41,18,37,11,5,20,2,2,0,7665 d,MIA 
Andre Jackson ,29.9,29,1,0,4.66,1.43,15,28,15,4,14,2,2,0,43948 ,"SP,RP) FA "
Jordan Balazovic ,16.8,16,1,0,4.46,1.43,8,17,7,2,16,0,1,0,23365 ,MIN 
Jonathan Heasley ,27.0,22,1,0,4.82,1.36,14,27,9,5,25,0,1,0,44158 ,BAL 
Dylan Covey ,43.8,33,2,0,4.69,1.46,23,47,17,6,39,0,2,0,4999 d,PHI 
Michael McGreevy ,20.1,13,1,0,4.42,1.39,10,22,6,3,7,3,1,0,44689 ,STL 
Ricky Vanasco ,19.1,20,1,0,4.48,1.46,9,18,10,3,19,0,1,0,45008 ,LAD 
Randy Dobnak ,14.5,11,1,0,4.27,1.42,7,16,5,1,12,0,1,0,28165 ,MIN 
Gerardo Reyes ,21.4,22,1,0,4.66,1.43,11,19,11,3,20,0,1,0,8165 d,OAK 
Davis Daniel ,41.6,34,2,0,4.97,1.42,23,42,17,7,24,4,3,0,44327 ,LAA 
Casey Lawrence ,18.1,14,1,0,4.88,1.32,10,19,4,3,16,0,1,0,6524 d,SEA 
Dennis Santana ,22.5,22,1,0,4.63,1.43,12,21,11,3,21,0,1,0,7410 d,NYY 
Jared Shuster ,52.2,38,3,0,5.01,1.44,29,54,21,9,18,8,4,0,43875 ,CWS 
Danny Duffy ,31.1,31,1,0,4.73,1.43,16,29,15,5,27,1,2,0,3259 d,TEX 
Alec Marsh ,54.1,53,3,0,5.11,1.47,31,55,25,9,25,7,4,0,44020 ,KC 
Matt Krook ,16.5,17,1,0,4.30,1.49,8,15,10,2,16,0,1,0,4986 d,BAL 
Dinelson Lamet ,10.7,12,1,0,4.82,1.36,6,10,5,2,10,0,1,0,7091 d,LAD 
Trevor Kelley ,15.4,13,1,0,4.72,1.36,8,16,5,2,15,0,1,0,10012 ,SEA 
Luis Patino ,50.8,43,2,0,4.79,1.46,27,50,24,8,40,2,3,0,8238 d,SD 
Jose Espada ,18.8,20,1,0,4.90,1.39,10,18,8,4,19,0,1,0,44990 ,"RP,SP) FA "
Mason Fluharty ,10.0,9,1,0,4.43,1.40,5,10,4,1,10,0,1,0,47364 ,TOR 
Mason Montgomery ,19.4,17,1,0,4.77,1.38,10,19,8,3,4,4,1,0,46140 ,TB 
Austin Cox ,22.9,18,1,0,4.53,1.42,12,23,9,3,21,0,1,0,43939 ,KC 
Patrick Monteverde ,13.1,11,1,0,4.55,1.39,7,13,5,2,12,0,1,0,47877 ,MIA 
Tim Hill ,55.0,35,2,1,4.74,1.44,29,60,19,7,56,0,3,0,8379 d,CWS 
Jose Cruz ,23.2,23,1,0,4.22,1.53,11,20,16,1,23,0,1,0,46496 ,SF 
Kyle Backhus ,13.0,11,1,0,4.23,1.46,6,13,6,2,13,0,1,0,46997 ,ARI 
Ryan Burr ,18.0,15,1,0,4.62,1.40,9,17,8,3,16,0,1,0,7306 d,PHI 
Brendon Little ,19.6,16,1,0,4.30,1.47,9,20,9,2,18,0,1,0,7297 d,TOR 
Chris Flexen ,102.5,77,5,0,5.07,1.45,58,112,37,18,26,17,7,0,6543 d,CWS 
Wander Suero ,16.5,15,1,0,4.69,1.40,9,16,7,2,16,0,1,0,6126 d,HOU 
Nick Mears ,56.4,59,3,0,4.90,1.53,31,54,32,8,54,0,3,0,43637 ,COL 
Denyi Reyes ,25.6,20,1,0,4.87,1.36,14,27,7,4,19,1,1,0,8173 d,"RP,SP) FA "
Adam Kloffenstein ,15.7,13,1,0,4.47,1.43,8,15,7,2,13,1,1,0,8326 d,STL 
Jimmy Lambert ,45.9,45,2,1,5.01,1.47,26,45,22,8,43,0,3,0,8440 d,CWS 
Spencer Arrighetti ,15.1,14,1,0,4.73,1.40,8,14,7,2,6,2,1,0,46837 ,HOU 
Lucas Luetge ,17.9,16,1,0,4.56,1.44,9,19,7,2,16,0,1,0,4206 d,BOS 
Austin Warren ,17.7,16,1,0,4.57,1.44,9,17,8,2,18,0,1,0,44317 ,SF 
Kade McClure ,18.3,16,1,0,4.74,1.40,10,19,6,2,18,0,1,0,44166 ,PIT 
Jacob Misiorowski ,24.3,27,1,0,4.61,1.49,12,21,15,3,17,2,1,0,46366 ,MIL 
DJ Herz ,16.1,18,1,0,4.59,1.48,8,14,10,2,14,0,1,0,44606 ,WSH 
Ryder Ryan ,18.2,16,1,0,4.53,1.45,9,18,9,2,18,0,1,0,7305 d,PIT 
Daniel Duarte ,26.5,23,1,0,4.58,1.45,14,25,14,3,26,0,1,0,45002 ,MIN 
Heath Hembree ,8.5,9,1,0,4.80,1.39,5,8,4,1,8,0,1,0,4706 d,SEA 
Garrett Hill ,16.2,15,1,0,4.52,1.46,8,16,8,2,15,0,1,0,45086 ,DET 
Cristian Mena ,24.7,22,1,0,4.65,1.44,13,25,10,3,11,3,1,0,46411 ,ARI 
Jose Castillo ,8.0,8,1,0,4.37,1.47,4,8,4,1,8,0,1,0,7720 d,ARI 
Mike Burrows ,9.0,8,1,0,4.60,1.41,5,9,4,1,7,1,0,0,45460 ,PIT 
Alex Reyes ,22.4,26,1,0,4.59,1.51,11,19,15,3,22,0,2,0,5232 d,"SP,RP) FA "
Reid VanScoter ,11.0,9,1,0,4.55,1.42,6,11,4,1,11,0,1,0,47032 ,SEA 
Joe Barlow ,11.9,10,1,0,4.80,1.38,6,12,5,2,13,0,1,0,43769 ,CWS 
Daniel Bard ,53.0,52,3,4,4.96,1.58,29,51,33,7,53,0,4,0,3251 d,COL 
Joe Jacques ,21.4,17,1,0,4.43,1.47,11,22,9,2,21,0,1,0,46651 ,BOS 
Enmanuel De Jesus ,18.0,15,1,0,4.36,1.49,9,19,8,2,15,0,1,0,8559 d,"RP,SP) FA "
Nick Wittgren ,24.7,19,1,0,4.81,1.39,13,26,8,4,25,0,1,0,5935 d,RP) FA 
Rony Garcia ,12.4,11,1,0,4.95,1.37,7,12,5,2,8,1,1,0,40922 ,"SP,RP) FA "
Justin Slaten ,45.8,49,2,0,4.93,1.50,25,46,23,7,44,0,3,0,44581 ,BOS 
Roddery Munoz ,21.4,20,1,0,4.55,1.48,11,21,10,2,21,0,1,0,46490 ,MIA 
McKinley Moore ,19.5,22,1,0,4.55,1.52,10,17,13,2,19,0,1,0,45062 ,NYY 
Blayne Enlow ,8.8,9,0,0,4.00,1.27,4,8,3,1,3,0,0,0,7175 d,SF 
Erik Sabrowski ,12.0,12,1,0,4.52,1.49,6,11,7,1,12,0,1,0,45037 ,CLE 
Chad Smith ,14.4,14,1,0,4.48,1.50,7,13,8,2,12,0,1,0,44002 ,NYM 
Ronny Henriquez ,15.6,14,1,0,4.75,1.43,8,16,6,2,15,0,1,0,44897 ,MIN 
Wily Peralta ,15.7,12,1,0,4.33,1.49,8,16,8,2,11,0,1,0,4017 d,PIT 
Jonathan Cannon ,30.0,21,1,0,4.74,1.40,16,32,10,4,30,0,2,0,46318 ,CWS 
Zack Weiss ,22.7,24,1,0,4.81,1.46,12,22,12,4,22,0,1,0,6238 d,MIN 
Nicholas Padilla ,16.8,16,1,0,4.40,1.52,8,16,9,2,15,0,1,0,46464 ,CWS 
Michael Mercado ,12.4,12,1,0,4.79,1.44,7,13,5,2,10,1,1,0,7462 d,PHI 
Justin Yeager ,18.1,19,1,0,4.66,1.49,9,17,10,3,18,0,1,0,46757 ,MIL 
Jacob Barnes ,16.6,13,1,0,4.77,1.41,9,17,6,2,16,0,1,0,5886 d,WSH 
Calvin Faucher ,31.1,30,1,0,4.64,1.48,16,31,15,4,29,0,2,0,45017 ,MIA 
